LEVEL1,LEVEL2,LEVEL3,LEVEL4,LEVEL5,TOOLTIP,SOURCE,SOURCE URL,2011,2012,2013,2014,2015,2016,LEVEL
PUBLIC WORKS,STREET-DOWNTOWN-ZONE 6,CAPITAL FACILITIES/IMPACT FEES,,,,,,99223,13729,47745,129061,79644,36664,3
PUBLIC WORKS,STREET-DOWNTOWN-ZONE 6 Total,,,,,,,99223,13729,47745,129061,79644,36664,2
PUBLIC WORKS,STORMWATER CAPITAL IMPROVEMENT,MISCELLANEOUS OPERATING REVENU,,,,,,0,0,0,0,0,0,3
PUBLIC WORKS,STORMWATER CAPITAL IMPROVEMENT,DISTRIBUTED INTEREST,,,,,,300000,0,0,0,0,0,3
PUBLIC WORKS,STORMWATER CAPITAL IMPROVEMENT,TRANSFER FROM-STORM WATER FUND,,,,,,0,0,0,0,0,0,3
PUBLIC WORKS,STORMWATER CAPITAL IMPROVEMENT,TRANSFER FROM STORM WATER MGMT,,,,,,2354535,1906000,2204869,3965000,3863131,3966526,3
PUBLIC WORKS,STORMWATER CAPITAL IMPROVEMENT Total,,,,,,,2654535,1906000,2204869,3965000,3863131,3966526,2
PUBLIC WORKS,CLEAN WTR MGT TRUST FUND GRANT,STATE GRANTS,,,,,,0,0,20757,78751,140492,0,3
PUBLIC WORKS,CLEAN WTR MGT TRUST FUND GRANT,GRANT IN-KIND MATCHING REVENUE,,,,,,0,0,19294,3312,30804,0,3
PUBLIC WORKS,CLEAN WTR MGT TRUST FUND GRANT Total,,,,,,,0,0,40051,82063,171296,0,2
PUBLIC WORKS,TRANSIT CAPITAL PROJECTS,TRIANGLE TRANSIT AUTHORITY (TT,,,,,,0,0,0,0,0,0,3
PUBLIC WORKS,TRANSIT CAPITAL PROJECTS,MISCELLANEOUS DEBT,,,,,,0,0,0,0,0,0,3
PUBLIC WORKS,TRANSIT CAPITAL PROJECTS,TRANSFER FROM THE GENERAL FUND,,,,,,0,0,0,0,0,0,3
PUBLIC WORKS,TRANSIT CAPITAL PROJECTS Total,,,,,,,0,0,0,0,0,0,2
PUBLIC WORKS,2012 BC 2005 BONDS,2005 GENERAL OBLIGATION BONDS,,,,,,0,0,0,0,13065,0,3
PUBLIC WORKS,2012 BC 2005 BONDS Total,,,,,,,0,0,0,0,13065,0,2
PUBLIC WORKS,2009 TRANSIT LOBS,2009 LOBS,,,,,,1075976,0,0,0,-13065,0,3
PUBLIC WORKS,2009 TRANSIT LOBS Total,,,,,,,1075976,0,0,0,-13065,0,2
PUBLIC WORKS,PW-W&S-ENGINEERING,WATER PERMIT FEE,,,,,,21150,27900,31050,31050,30150,40050,3
PUBLIC WORKS,PW-W&S-ENGINEERING,SEWER PERMIT FEE,,,,,,12600,13050,18000,15750,10350,21150,3
PUBLIC WORKS,PW-W&S-ENGINEERING,WATER LINE CONNECTION FEES,,,,,,186032,159437,303112,463008,512510,608975,3
PUBLIC WORKS,PW-W&S-ENGINEERING,WATER NON-REIMBURSEABLE FRONTA,,,,,,119994,164016,216406,84818,279911,49723,3
PUBLIC WORKS,PW-W&S-ENGINEERING,SEWER LINE CONNECTION FEES,,,,,,79280,73170,79300,115700,158200,184650,3
PUBLIC WORKS,PW-W&S-ENGINEERING,SEWER NON-REIMBURSEABLE FRONTA,,,,,,226513,207756,415283,246485,457824,-16955,3
PUBLIC WORKS,PW-W&S-ENGINEERING,SURETY BOND OLD AGREEMENT,,,,,,0,0,0,0,0,0,3
PUBLIC WORKS,PW-W&S-ENGINEERING,ENGINEERING INSPECTION SERVICE,,,,,,79447,57943,154673,146677,138835,176879,3
PUBLIC WORKS,PW-W&S-ENGINEERING,FIRE FLOW TEST,,,,,,28900,29750,44200,45050,45050,69700,3
PUBLIC WORKS,PW-W&S-ENGINEERING,STRIP PAVING MAINTENANCE,,,,,,0,0,0,0,0,0,3
PUBLIC WORKS,PW-W&S-ENGINEERING,MISCELLANEOUS OPERATING REVENU,,,,,,0,0,0,0,0,0,3
PUBLIC WORKS,PW-W&S-ENGINEERING,MAPS,,,,,,200,200,800,1200,1000,0,3
PUBLIC WORKS,PW-W&S-ENGINEERING,FAYETTEV RD ASSEM 5% ADMIN FEE,,,,,,0,0,0,7565,10370,3825,3
PUBLIC WORKS,PW-W&S-ENGINEERING,INFRASTRUCTURE ADMIN 5%,,,,,,0,0,0,0,0,5040,3
PUBLIC WORKS,PW-W&S-ENGINEERING,INFRASTRUCTURE OVERSZ 12.74%,,,,,,0,0,0,0,0,14816,3
PUBLIC WORKS,PW-W&S-ENGINEERING,INTEREST ON WATER ASSESSMENTS,,,,,,9753,9709,7859,12157,21154,5034,3
PUBLIC WORKS,PW-W&S-ENGINEERING,INTEREST ON SEWER ASSESSMENTS,,,,,,19033,13494,30271,22133,27149,5867,3
PUBLIC WORKS,PW-W&S-ENGINEERING,WATER LINE CONNECTION FEES,,,,,,8090,11495,7750,12000,0,6000,3
PUBLIC WORKS,PW-W&S-ENGINEERING,WATER NON-REIMBURSEABLE FRONTA,,,,,,20463,144788,30213,197460,82053,512500,3
PUBLIC WORKS,PW-W&S-ENGINEERING,SEWER LINE CONNECTION FEES,,,,,,9900,20223,4400,23500,21580,22400,3
PUBLIC WORKS,PW-W&S-ENGINEERING,SEWER NON-REIMBURSEABLE FRONTA,,,,,,24745,349876,101434,94703,135859,267326,3
PUBLIC WORKS,PW-W&S-ENGINEERING,#3-GLENN RD WATER,,,,,,0,0,0,0,0,0,3
PUBLIC WORKS,PW-W&S-ENGINEERING,#4-SUITT MINERAL SPRINGS PEN,,,,,,0,0,0,0,0,0,3
PUBLIC WORKS,PW-W&S-ENGINEERING,#5-FLETCHER'S CHAPEL WATER,,,,,,0,0,0,0,0,0,3
PUBLIC WORKS,PW-W&S-ENGINEERING,#7-BURTON-ARDSLEY WATER,,,,,,0,0,0,0,0,0,3
PUBLIC WORKS,PW-W&S-ENGINEERING,#8-GEER ST EAST CLUB WATER,,,,,,0,0,0,0,0,0,3
PUBLIC WORKS,PW-W&S-ENGINEERING,#15-GOODWIN-COLE MILL WATER,,,,,,0,0,0,0,0,0,3
PUBLIC WORKS,PW-W&S-ENGINEERING,#16-NORTH DURHAM HIGH PRESURE,,,,,,0,0,0,0,0,0,3
PUBLIC WORKS,PW-W&S-ENGINEERING,REIMBURSEABLE WATER FRONTAGE,,,,,,16770,12534,12117,20867,30945,44225,3
PUBLIC WORKS,PW-W&S-ENGINEERING,#1-LOCCHAVEN HILLS SEWER,,,,,,0,0,0,0,0,0,3
PUBLIC WORKS,PW-W&S-ENGINEERING,#7-BURTON-ARDSLEY SEWER,,,,,,0,0,0,0,0,0,3
PUBLIC WORKS,PW-W&S-ENGINEERING,#10-HICKORY RIDGE AREA,,,,,,0,0,0,0,0,0,3
PUBLIC WORKS,PW-W&S-ENGINEERING,#12-HOLDER RD PENNOCK SEWER,,,,,,0,0,0,0,0,0,3
PUBLIC WORKS,PW-W&S-ENGINEERING,#24-LANDIS DRIVE AREA,,,,,,0,0,0,0,0,0,3
PUBLIC WORKS,PW-W&S-ENGINEERING,#28-NEAL MIDDLE SCHOOL,,,,,,0,0,0,0,0,0,3
PUBLIC WORKS,PW-W&S-ENGINEERING,#33-WILLOWHAVEN PHASE 1 SEWER,,,,,,0,0,0,0,0,0,3
PUBLIC WORKS,PW-W&S-ENGINEERING,#34-WILLOWHAVEN PHASE 2 SEWER,,,,,,0,0,0,0,0,0,3
PUBLIC WORKS,PW-W&S-ENGINEERING,REIMBURSEABLE SEWER FRONTAGE,,,,,,-36333,50718,19019,2500,4900,0,3
PUBLIC WORKS,PW-W&S-ENGINEERING Total,,,,,,,826537,1346058,1475886,1542624,1967838,2021203,2
PUBLIC WORKS,STORM WATER MANAGEMENT,STORM WATER FEES,,,,,,9836622,11093805,12567871,14082307,15133583,15686048,3
PUBLIC WORKS,STORM WATER MANAGEMENT,STORM WATER DEBITS,,,,,,0,0,0,0,0,0,3
PUBLIC WORKS,STORM WATER MANAGEMENT,STORM WATER CREDITS,,,,,,0,0,0,0,0,0,3
PUBLIC WORKS,STORM WATER MANAGEMENT,CHARGES FOR SERVICES,,,,,,0,0,-1471,0,1100,0,3
PUBLIC WORKS,STORM WATER MANAGEMENT,ENGINEERING INSPECTION SERVICE,,,,,,22787,56596,81623,98729,103478,160331,3
PUBLIC WORKS,STORM WATER MANAGEMENT,ANIMAL DISPOSAL FEE,,,,,,4780,4800,4260,4670,4740,5040,3
PUBLIC WORKS,STORM WATER MANAGEMENT,MISCELLANEOUS OPERATING REVENU,,,,,,0,997,0,0,0,0,3
PUBLIC WORKS,STORM WATER MANAGEMENT,ADMINISTRATIVE FEE,,,,,,162400,183200,181300,135800,177456,256300,3
PUBLIC WORKS,STORM WATER MANAGEMENT,SPILL CLEANUP REIMBURSEMENTS,,,,,,0,0,0,0,0,0,3
PUBLIC WORKS,STORM WATER MANAGEMENT,DISTRIBUTED INTEREST,,,,,,0,0,0,0,0,0,3
PUBLIC WORKS,STORM WATER MANAGEMENT,COLLECTION AGENCY FEE,,,,,,0,-2090,-2087,-47179,-12986,-18062,3
PUBLIC WORKS,STORM WATER MANAGEMENT,COLLECTION AGENCY PENALTY RECL,,,,,,0,0,0,0,0,0,3
PUBLIC WORKS,STORM WATER MANAGEMENT,APPROPRIATIONS FROM FUND BALAN,,,,,,0,0,0,0,0,0,3
PUBLIC WORKS,STORM WATER MANAGEMENT,TRANSFER IN - MISC GRANTS,,,,,,0,0,42009,0,0,0,3
PUBLIC WORKS,STORM WATER MANAGEMENT Total,,,,,,,10026589,11337308,12873505,14274326,15407371,16089656,2
PUBLIC WORKS,STORM WATER NONDEPARTMENTAL,TRANSFER FROM-CAPITAL PROJECTS,,,,,,0,0,0,0,0,0,3
PUBLIC WORKS,STORM WATER NONDEPARTMENTAL,TRANSFER FROM THE GENERAL FUND,,,,,,0,0,0,0,0,0,3
PUBLIC WORKS,STORM WATER NONDEPARTMENTAL Total,,,,,,,0,0,0,0,0,0,2
PUBLIC WORKS,STORMWATER SURETY FUND,SURETY BOND OLD AGREEMENT,,,,,,-48272,44028,24000,33006,56432,0,3
PUBLIC WORKS,STORMWATER SURETY FUND,SURETY BOND NEW AGREEMENT,,,,,,899644,1232813,1271593,1128787,1782978,2249909,3
PUBLIC WORKS,STORMWATER SURETY FUND Total,,,,,,,851372,1276841,1295593,1161793,1839410,2249909,2
PUBLIC WORKS,STORMWATER INFRASTRUCTURE IMPR,NC DEPT ENVIRONMENT & NATURAL,,,,,,0,0,0,0,0,0,3
PUBLIC WORKS,STORMWATER INFRASTRUCTURE IMPR,TRANSFER FROM-STORM WATER FUND,,,,,,0,0,0,0,0,0,3
PUBLIC WORKS,STORMWATER INFRASTRUCTURE IMPR,TRANSFER FROM STORM WATER MGMT,,,,,,0,0,0,0,0,0,3
PUBLIC WORKS,STORMWATER INFRASTRUCTURE IMPR Total,,,,,,,0,0,0,0,0,0,2
PUBLIC WORKS,STREET MAINTENANCE,SALE OF SURPLUS EQUIPMENT,,,,,,0,0,0,0,0,0,3
PUBLIC WORKS,STREET MAINTENANCE Total,,,,,,,0,0,0,0,0,0,2
PUBLIC WORKS,TRANSPORTATION OPERATIONS,SALE OF SURPLUS EQUIPMENT,,,,,,0,0,0,0,0,0,3
PUBLIC WORKS,TRANSPORTATION OPERATIONS Total,,,,,,,0,0,0,0,0,0,2
PUBLIC WORKS,PUBLIC WORKS GASB 34 CONV,SALE OF LAND,,,,,,0,0,0,0,0,0,3
PUBLIC WORKS,PUBLIC WORKS GASB 34 CONV,SALE OF SURPLUS EQUIPMENT,,,,,,0,0,0,0,-48117,0,3
PUBLIC WORKS,PUBLIC WORKS GASB 34 CONV,DONATIONS,,,,,,0,0,0,0,0,0,3
PUBLIC WORKS,PUBLIC WORKS GASB 34 CONV,DONATED INFRASTRUCTURE,,,,,,9564000,13312600,10417750,19807550,6304900,12095650,3
PUBLIC WORKS,PUBLIC WORKS GASB 34 CONV,CERTIFICATES OF PARTICIPATION,,,,,,0,0,0,0,0,0,3
PUBLIC WORKS,PUBLIC WORKS GASB 34 CONV,TRANSFER FROM WATER & SEWER O,,,,,,0,0,0,0,0,0,3
PUBLIC WORKS,PUBLIC WORKS GASB 34 CONV,TRANFER FROM ENTERPRISE-5101,,,,,,0,0,0,0,0,0,3
PUBLIC WORKS,PUBLIC WORKS GASB 34 CONV Total,,,,,,,9564000,13312600,10417750,19807550,6256783,12095650,2
PUBLIC WORKS,STREET MAINTENANCE,SALE OF SURPLUS EQUIPMENT,,,,,,-18138,25583,-26369,0,0,-715,3
PUBLIC WORKS,STREET MAINTENANCE Total,,,,,,,-18138,25583,-26369,0,0,-715,2
PUBLIC WORKS,TRANSPORTATION,SALE OF SURPLUS EQUIPMENT,,,,,,0,0,-116900,0,0,-1710,3
PUBLIC WORKS,TRANSPORTATION Total,,,,,,,0,0,-116900,0,0,-1710,2
PUBLIC WORKS,ENGINEERING,TRANSFER FROM STORMWATER,,,,,,0,-113,0,0,0,0,3
PUBLIC WORKS,ENGINEERING Total,,,,,,,0,-113,0,0,0,0,2
PUBLIC WORKS,PW GRANTS,SALE OF SURPLUS EQUIPMENT,,,,,,0,0,0,0,0,0,3
PUBLIC WORKS,PW GRANTS Total,,,,,,,0,0,0,0,0,0,2
PUBLIC WORKS Total,,,,,,,,47680949,33481362,57883837,45999743,32120965,46073583,1
SOLID WASTE,YARD WASTE COLLECTIONS,YARD WASTE USER FEE,,,,,,0,55,0,0,0,-60,3
SOLID WASTE,YARD WASTE COLLECTIONS,STATIONARY CONTAINER SERVICES,,,,,,0,0,0,0,0,0,3
SOLID WASTE,YARD WASTE COLLECTIONS,SCRAP TIRE DISPOSAL,,,,,,0,0,0,0,0,0,3
SOLID WASTE,YARD WASTE COLLECTIONS,COMPOST/RECYCLING BINS SALES,,,,,,0,0,0,0,0,0,3
SOLID WASTE,YARD WASTE COLLECTIONS,CERTIFICATES OF PARTICIPATION,,,,,,0,0,0,0,0,0,3
SOLID WASTE,YARD WASTE COLLECTIONS,CERTIFICATES OF PARTICIPATION,,,,,,0,0,0,0,0,0,3
SOLID WASTE,YARD WASTE COLLECTIONS Total,,,,,,,0,55,0,0,0,-60,2
SOLID WASTE,BULKY ITEM PICK-UP,BULKY ITEM PICKUP,,,,,,0,0,0,0,0,0,3
SOLID WASTE,BULKY ITEM PICK-UP Total,,,,,,,0,0,0,0,0,0,2
SOLID WASTE,BULK STATIONARY CONTAINER COLL,STATIONARY CONTAINER SERVICES,,,,,,0,0,0,0,0,0,3
SOLID WASTE,BULK STATIONARY CONTAINER COLL,ROLL OFF CONTAINER RENTALS,,,,,,0,0,0,0,0,0,3
SOLID WASTE,BULK STATIONARY CONTAINER COLL Total,,,,,,,0,0,0,0,0,0,2
SOLID WASTE,CARDBOARD COLLECTIONS,CARBOARD-COMMERCIAL COLLECTION,,,,,,0,0,0,0,0,0,3
SOLID WASTE,CARDBOARD COLLECTIONS Total,,,,,,,0,0,0,0,0,0,2
SOLID WASTE,ROLL-OUT CART COLLECTIONS,GREEN CART SALES,,,,,,0,0,0,0,0,0,3
SOLID WASTE,ROLL-OUT CART COLLECTIONS Total,,,,,,,0,0,0,0,0,0,2
SOLID WASTE,ENFORCEMENT,YARD WASTE USER FEE,,,,,,0,0,0,0,0,0,3
SOLID WASTE,ENFORCEMENT Total,,,,,,,0,0,0,0,0,0,2
SOLID WASTE,ROLL-OUT CART DELIVERY,GREEN CART SALES,,,,,,0,0,0,0,0,0,3
SOLID WASTE,ROLL-OUT CART DELIVERY Total,,,,,,,0,0,0,0,0,0,2
SOLID WASTE,CURBSIDE RECYCLING,RECYCLING PROCESSING,,,,,,0,0,0,0,0,0,3
SOLID WASTE,CURBSIDE RECYCLING Total,,,,,,,0,0,0,0,0,0,2
SOLID WASTE,MISC SOLID WASTE GRANTS,STATE GRANTS,,,,,,0,0,6000,-6000,6000,0,3
SOLID WASTE,MISC SOLID WASTE GRANTS,TRANSFER FROM THE GENERAL FUND,,,,,,0,0,0,0,0,0,3
SOLID WASTE,MISC SOLID WASTE GRANTS,TRANSFER FROM DISPOSAL SERVICE,,,,,,0,0,5999,0,0,0,3
SOLID WASTE,MISC SOLID WASTE GRANTS Total,,,,,,,0,0,11999,-6000,6000,0,2
SOLID WASTE,SOLID WASTE,2009 LOBS,,,,,,0,0,0,0,0,0,3
SOLID WASTE,SOLID WASTE,TRANSFER FROM THE GENERAL FUND,,,,,,0,0,185948,64570,-250518,0,3
SOLID WASTE,SOLID WASTE,TRANSFER FROM AMERICAN TOB TRA,,,,,,0,0,0,0,0,0,3
SOLID WASTE,SOLID WASTE,TRANSFER FROM CIP GEN SERVICES,,,,,,0,0,0,0,0,0,3
SOLID WASTE,SOLID WASTE,TRANSFER FROM SIDEWALKS,,,,,,0,0,0,0,0,0,3
SOLID WASTE,SOLID WASTE,TRANSFER FROM CIP TRANSP,,,,,,0,0,0,0,0,0,3
SOLID WASTE,SOLID WASTE Total,,,,,,,0,0,185948,64570,-250518,0,2
SOLID WASTE,RECLASS SW 2009 LOBS,2009 LOBS,,,,,,0,0,0,110459,0,0,3
SOLID WASTE,RECLASS SW 2009 LOBS Total,,,,,,,0,0,0,110459,0,0,2
SOLID WASTE,GEN SVCS-SOLID WASTE PROJECTS,TWO THIRDS BONDS PROCEEDS 2008,,,,,,0,0,0,0,0,0,3
SOLID WASTE,GEN SVCS-SOLID WASTE PROJECTS,TRANSFER FROM THE GENERAL FUND,,,,,,0,0,-185948,-36736,-53264,0,3
SOLID WASTE,GEN SVCS-SOLID WASTE PROJECTS Total,,,,,,,0,0,-185948,-36736,-53264,0,2
SOLID WASTE,SOLID WASTE 2009 LOBS,TWO THIRDS BONDS PROCEEDS 2008,,,,,,0,0,23863,0,-23863,0,3
SOLID WASTE,SOLID WASTE 2009 LOBS,2009 LOBS,,,,,,74300,0,0,0,0,0,3
SOLID WASTE,SOLID WASTE 2009 LOBS Total,,,,,,,74300,0,23863,0,-23863,0,2
SOLID WASTE,GEN SVCS-SOLID WASTE 2/3'S BON,TWO THIRDS BONDS PROCEEDS 2008,,,,,,0,-280452,-26,-154091,77127,0,3
SOLID WASTE,GEN SVCS-SOLID WASTE 2/3'S BON Total,,,,,,,0,-280452,-26,-154091,77127,0,2
SOLID WASTE,SOLID WASTE CAPITAL PROJECTS,MISCELLANEOUS DEBT,,,,,,0,0,0,0,0,0,3
SOLID WASTE,SOLID WASTE CAPITAL PROJECTS Total,,,,,,,0,0,0,0,0,0,2
SOLID WASTE,2015 PRIVATE PLACEMENT,BANK LOAN PRIVATE PLACEMENT,,,,,,0,0,0,0,0,3375000,3
SOLID WASTE,2015 PRIVATE PLACEMENT Total,,,,,,,0,0,0,0,0,3375000,2
SOLID WASTE,STORMWATER FLEET 2013 LOBS,2013 AB LOBS,,,,,,0,0,0,0,2100000,0,3
SOLID WASTE,STORMWATER FLEET 2013 LOBS Total,,,,,,,0,0,0,0,2100000,0,2
SOLID WASTE,SOLID WASTE ADMINISTRATION,STATE SOLID WASTE DISPOSAL TAX,,,,,,0,0,0,0,0,0,3
SOLID WASTE,SOLID WASTE ADMINISTRATION,YARD WASTE USER FEE,,,,,,0,0,0,0,0,0,3
SOLID WASTE,SOLID WASTE ADMINISTRATION,MULCH,,,,,,0,0,0,0,0,0,3
SOLID WASTE,SOLID WASTE ADMINISTRATION,COMPOST,,,,,,0,0,0,0,0,0,3
SOLID WASTE,SOLID WASTE ADMINISTRATION,TOPSOIL,,,,,,0,0,0,0,0,0,3
SOLID WASTE,SOLID WASTE ADMINISTRATION,STATIONARY CONTAINER SERVICES,,,,,,0,0,0,0,0,0,3
SOLID WASTE,SOLID WASTE ADMINISTRATION,BRUSH PICKUP,,,,,,0,0,0,0,0,0,3
SOLID WASTE,SOLID WASTE ADMINISTRATION,BULKY ITEM PICKUP,,,,,,0,0,0,0,0,0,3
SOLID WASTE,SOLID WASTE ADMINISTRATION,SCRAP TIRE DISPOSAL,,,,,,0,0,0,0,0,0,3
SOLID WASTE,SOLID WASTE ADMINISTRATION,MIXED SOLID WASTE FEES,,,,,,0,-1,0,-870,-315,-90,3
SOLID WASTE,SOLID WASTE ADMINISTRATION,WHITE GOOD REBATE,,,,,,0,1030,383,121,242,1054,3
SOLID WASTE,SOLID WASTE ADMINISTRATION,MISCELLANEOUS OPERATING REVENU,,,,,,0,0,0,0,0,0,3
SOLID WASTE,SOLID WASTE ADMINISTRATION,CASH SHORT,,,,,,0,0,0,0,0,0,3
SOLID WASTE,SOLID WASTE ADMINISTRATION,INVESTMENT INCOME,,,,,,0,0,0,0,0,0,3
SOLID WASTE,SOLID WASTE ADMINISTRATION,DISTRIBUTED INTEREST,,,,,,0,0,0,0,0,0,3
SOLID WASTE,SOLID WASTE ADMINISTRATION,INTEREST SAVINGS ACCOUTS,,,,,,0,0,0,0,0,0,3
SOLID WASTE,SOLID WASTE ADMINISTRATION,OTHER FACILITIES,,,,,,0,0,0,0,0,0,3
SOLID WASTE,SOLID WASTE ADMINISTRATION,CASH OVER,,,,,,0,0,0,0,0,0,3
SOLID WASTE,SOLID WASTE ADMINISTRATION,CASH SHORT,,,,,,0,0,0,0,0,0,3
SOLID WASTE,SOLID WASTE ADMINISTRATION,INDIRECT COSTS,,,,,,0,0,0,0,0,0,3
SOLID WASTE,SOLID WASTE ADMINISTRATION,PREMIUM ON DEBT ISSUED,,,,,,0,0,0,0,0,0,3
SOLID WASTE,SOLID WASTE ADMINISTRATION,2005 GO BOND REFUNDING,,,,,,0,0,0,0,0,0,3
SOLID WASTE,SOLID WASTE ADMINISTRATION,APPROPRIATIONS FROM FUND BALAN,,,,,,0,0,0,0,0,0,3
SOLID WASTE,SOLID WASTE ADMINISTRATION,TRANSFERS FROM RESERVES,,,,,,0,0,0,0,0,0,3
SOLID WASTE,SOLID WASTE ADMINISTRATION,TRANSFER FROM-CAPITAL PROJECTS,,,,,,0,0,0,0,0,0,3
SOLID WASTE,SOLID WASTE ADMINISTRATION,TRANSFER FROM THE GENERAL FUND,,,,,,0,0,0,0,0,0,3
SOLID WASTE,SOLID WASTE ADMINISTRATION Total,,,,,,,0,1029,383,-749,-73,964,2
SOLID WASTE,RECYCLING CENTER,MULCH,,,,,,0,0,0,0,0,0,3
SOLID WASTE,RECYCLING CENTER,COMPOST,,,,,,0,0,0,0,0,0,3
SOLID WASTE,RECYCLING CENTER,STATIONARY CONTAINER SERVICES,,,,,,0,0,0,0,0,0,3
SOLID WASTE,RECYCLING CENTER,BRUSH PICKUP,,,,,,0,0,0,0,0,0,3
SOLID WASTE,RECYCLING CENTER,BULKY ITEM PICKUP,,,,,,0,0,0,0,0,0,3
SOLID WASTE,RECYCLING CENTER,SCRAP TIRE DISPOSAL,,,,,,0,0,0,0,0,0,3
SOLID WASTE,RECYCLING CENTER,MIXED SOLID WASTE FEES,,,,,,0,0,0,0,0,0,3
SOLID WASTE,RECYCLING CENTER,WHITE GOOD REBATE,,,,,,0,0,0,0,0,0,3
SOLID WASTE,RECYCLING CENTER,DISTRIBUTED INTEREST,,,,,,0,0,0,0,0,0,3
SOLID WASTE,RECYCLING CENTER,OTHER FACILITIES,,,,,,0,0,0,0,0,0,3
SOLID WASTE,RECYCLING CENTER,TRANSFER FROM-CAPITAL PROJECTS,,,,,,0,0,0,0,0,0,3
SOLID WASTE,RECYCLING CENTER,TRANSFER FROM THE GENERAL FUND,,,,,,0,0,0,0,0,0,3
SOLID WASTE,RECYCLING CENTER Total,,,,,,,0,0,0,0,0,0,2
SOLID WASTE,YARD WASTE COMPOST FACILITY,MULCH,,,,,,0,0,0,0,0,0,3
SOLID WASTE,YARD WASTE COMPOST FACILITY,COMPOST,,,,,,0,0,0,0,0,0,3
SOLID WASTE,YARD WASTE COMPOST FACILITY,STATIONARY CONTAINER SERVICES,,,,,,0,0,0,0,0,0,3
SOLID WASTE,YARD WASTE COMPOST FACILITY,BRUSH PICKUP,,,,,,0,0,0,0,0,0,3
SOLID WASTE,YARD WASTE COMPOST FACILITY,BULKY ITEM PICKUP,,,,,,0,0,0,0,0,0,3
SOLID WASTE,YARD WASTE COMPOST FACILITY,SCRAP TIRE DISPOSAL,,,,,,0,0,0,0,0,0,3
SOLID WASTE,YARD WASTE COMPOST FACILITY,MIXED SOLID WASTE FEES,,,,,,0,0,0,0,0,0,3
SOLID WASTE,YARD WASTE COMPOST FACILITY,WHITE GOOD REBATE,,,,,,0,0,0,0,0,0,3
SOLID WASTE,YARD WASTE COMPOST FACILITY,DISTRIBUTED INTEREST,,,,,,0,0,0,0,0,0,3
SOLID WASTE,YARD WASTE COMPOST FACILITY,OTHER FACILITIES,,,,,,0,0,0,0,0,0,3
SOLID WASTE,YARD WASTE COMPOST FACILITY,TRANSFER FROM-CAPITAL PROJECTS,,,,,,0,0,0,0,0,0,3
SOLID WASTE,YARD WASTE COMPOST FACILITY,TRANSFER FROM THE GENERAL FUND,,,,,,0,0,0,0,0,0,3
SOLID WASTE,YARD WASTE COMPOST FACILITY Total,,,,,,,0,0,0,0,0,0,2
SOLID WASTE,SOLID WASTE NONDEPARTMENTAL,TRANSFER FROM THE GENERAL FUND,,,,,,0,0,0,0,0,0,3
SOLID WASTE,SOLID WASTE NONDEPARTMENTAL Total,,,,,,,0,0,0,0,0,0,2
SOLID WASTE,CODE ENFORCEMENT,YARD WASTE USER FEE,,,,,,350,750,0,0,0,0,3
SOLID WASTE,CODE ENFORCEMENT,CODE ENFORCEMENT FINES,,,,,,0,0,1750,1400,1650,1850,3
SOLID WASTE,CODE ENFORCEMENT Total,,,,,,,350,750,1750,1400,1650,1850,2
SOLID WASTE,WASTE REDUCTION EDUCATION,SONOCO ANNUAL CONTRIBUTION,,,,,,10000,0,0,0,0,0,3
SOLID WASTE,WASTE REDUCTION EDUCATION,COMPOST/RECYCLING BINS SALES,,,,,,0,0,0,0,0,0,3
SOLID WASTE,WASTE REDUCTION EDUCATION Total,,,,,,,10000,0,0,0,0,0,2
SOLID WASTE,RESIDENTIAL COLLECTIONS,SPECIAL EVENT TRASH CARTS,,,,,,0,0,0,0,0,0,3
SOLID WASTE,RESIDENTIAL COLLECTIONS,SPECIAL EVENT RECYCLING CARTS,,,,,,0,0,0,0,0,433,3
SOLID WASTE,RESIDENTIAL COLLECTIONS,INTERNAL BILL LANDFILL TIP FEE,,,,,,0,0,0,0,0,0,3
SOLID WASTE,RESIDENTIAL COLLECTIONS,GREEN CART SALES,,,,,,6979,938,7206,5121,5994,12,3
SOLID WASTE,RESIDENTIAL COLLECTIONS Total,,,,,,,6979,938,7206,5121,5994,445,2
SOLID WASTE,YARD WASTE COLLECTIONS,YARD WASTE USER FEE,,,,,,588880,1138309,1156955,1192746,1438456,1579205,3
SOLID WASTE,YARD WASTE COLLECTIONS,STATIONARY CONTAINER SERVICES,,,,,,477,0,0,0,0,13169,3
SOLID WASTE,YARD WASTE COLLECTIONS,BROWN CART SALES,,,,,,1506,10720,17312,24608,27758,-30,3
SOLID WASTE,YARD WASTE COLLECTIONS,INTERNAL BILL LANDFILL TIP FEE,,,,,,0,0,0,0,0,0,3
SOLID WASTE,YARD WASTE COLLECTIONS,COMPOST/RECYCLING BINS SALES,,,,,,285,0,9,3,0,17506,3
SOLID WASTE,YARD WASTE COLLECTIONS,MISCELLANEOUS OPERATING REVENU,,,,,,0,25,75,0,-50,0,3
SOLID WASTE,YARD WASTE COLLECTIONS,CERTIFICATES OF PARTICIPATION,,,,,,0,0,0,0,0,0,3
SOLID WASTE,YARD WASTE COLLECTIONS,CERTIFICATES OF PARTICIPATION,,,,,,0,0,0,0,0,0,3
SOLID WASTE,YARD WASTE COLLECTIONS Total,,,,,,,591148,1149054,1174350,1217356,1466165,1609850,2
