LEVEL1,LEVEL2,LEVEL3,LEVEL4,LEVEL5,TOOLTIP,SOURCE,SOURCE URL,2011,2012,2013,2014,2015,2016,LEVEL
WATER MANAGEMENT,CONSERVATION,CELLPHONE,,,,,,,,0,,0,150,3
WATER MANAGEMENT,CONSERVATION,OFFICE SUPPLIES,,,,,,,,0,,0,906,3
WATER MANAGEMENT,CONSERVATION,POSTAGE,,,,,,,,0,,0,22,3
WATER MANAGEMENT,CONSERVATION,PRINTING & DUPLICATION,,,,,,,,0,,6870,17041,3
WATER MANAGEMENT,CONSERVATION,PRINTING-INTERNAL SERVICES,,,,,,,,0,,0,24,3
WATER MANAGEMENT,CONSERVATION,SANITATION & CLEANING MATERIAL,,,,,,,,0,,0,0,3
WATER MANAGEMENT,CONSERVATION,CHEMICALS,,,,,,,,0,,0,0,3
WATER MANAGEMENT,CONSERVATION,SPECIALIZED DEPARTMENT SUPPLIE,,,,,,,,0,,0,12455,3
WATER MANAGEMENT,CONSERVATION,LABORATORY SUPPLIES,,,,,,,,0,,0,0,3
WATER MANAGEMENT,CONSERVATION,SMALL HAND TOOLS,,,,,,,,0,,0,98,3
WATER MANAGEMENT,CONSERVATION,UNIFORMS & CLOTHING PURCHASES,,,,,,,,0,,0,65,3
WATER MANAGEMENT,CONSERVATION,UNIFORMS & LAUNDRY SERVICES,,,,,,,,0,,0,0,3
WATER MANAGEMENT,CONSERVATION,SAFETY SHOES,,,,,,,,0,,0,250,3
WATER MANAGEMENT,CONSERVATION,OTHER MATERIALS,,,,,,,,0,,0,0,3
WATER MANAGEMENT,CONSERVATION,COMMUNICATIONS,,,,,,,,0,,0,0,3
WATER MANAGEMENT,CONSERVATION,LOCAL TELEPHONE SERVICE,,,,,,,,0,,0,0,3
WATER MANAGEMENT,CONSERVATION,LONG DISTANCE TELEPHONE SERVIC,,,,,,,,0,,0,0,3
WATER MANAGEMENT,CONSERVATION,TELEPHONE SYSTEM MODIFICATION,,,,,,,,0,,0,0,3
WATER MANAGEMENT,CONSERVATION,CELLULAR PHONE,,,,,,,,0,,0,1359,3
WATER MANAGEMENT,CONSERVATION,INTERNET ACCESS,,,,,,,,0,,0,470,3
WATER MANAGEMENT,CONSERVATION,IPT TELEPHONE CHARGES,,,,,,,,0,,0,0,3
WATER MANAGEMENT,CONSERVATION,ELECTRICITY,,,,,,,,0,,0,0,3
WATER MANAGEMENT,CONSERVATION,LANDFILL CHARGES,,,,,,,,0,,0,0,3
WATER MANAGEMENT,CONSERVATION,STATIONARY CONTAINER FEES,,,,,,,,0,,0,0,3
WATER MANAGEMENT,CONSERVATION,NATURAL GAS,,,,,,,,0,,0,0,3
WATER MANAGEMENT,CONSERVATION,STORM WATER RUN-OFF,,,,,,,,0,,0,0,3
WATER MANAGEMENT,CONSERVATION,FUEL OIL,,,,,,,,0,,0,0,3
WATER MANAGEMENT,CONSERVATION,GASOLINE,,,,,,,,0,,155,616,3
WATER MANAGEMENT,CONSERVATION,AUTOMOTIVE & VEHICLE MAINTENAN,,,,,,,,0,,72,257,3
WATER MANAGEMENT,CONSERVATION,INTERNAL SERVICES,,,,,,,,0,,0,0,3
WATER MANAGEMENT,CONSERVATION,MACHINERY & EQUIPMENT MAINTENA,,,,,,,,0,,0,0,3
WATER MANAGEMENT,CONSERVATION,EQUIPMENT MAINTENANCE & SERVIC,,,,,,,,0,,0,0,3
WATER MANAGEMENT,CONSERVATION,FACILITIES & GROUNDS MAINTENAN,,,,,,,,0,,0,0,3
WATER MANAGEMENT,CONSERVATION,GROUNDS MAINTENANCE,,,,,,,,0,,0,0,3
WATER MANAGEMENT,CONSERVATION,MAINTENANCE & REPAIR MATERIALS,,,,,,,,0,,0,0,3
WATER MANAGEMENT,CONSERVATION,BUILDING MAINTENANCE,,,,,,,,0,,0,0,3
WATER MANAGEMENT,CONSERVATION,TRAVEL,,,,,,,,0,,0,40,3
WATER MANAGEMENT,CONSERVATION,TRAINING & RELATED TRAVEL,,,,,,,,0,,0,3957,3
WATER MANAGEMENT,CONSERVATION,DUES & PROFESSIONAL MEMBERSHIP,,,,,,,,0,,0,0,3
WATER MANAGEMENT,CONSERVATION,SUBSCRIPTIONS,,,,,,,,0,,0,0,3
WATER MANAGEMENT,CONSERVATION,DISCOUNTS - EARNED,,,,,,,,0,,0,0,3
WATER MANAGEMENT,CONSERVATION,NON-FIXED ASSET EQUIPMENT,,,,,,,,0,,0,180,3
WATER MANAGEMENT,CONSERVATION,NON-FIXED ASSET COMPUTER SOFTW,,,,,,,,0,,0,0,3
WATER MANAGEMENT,CONSERVATION,SPECIAL CONTRACTUAL SERVICES,,,,,,,,0,,0,0,3
WATER MANAGEMENT,CONSERVATION,TOILET REBATE PROGRAM,,,,,,,,0,,0,103000,3
WATER MANAGEMENT,CONSERVATION,LOW INCOME TOILET REPLACEMENT,,,,,,,,0,,,0,3
WATER MANAGEMENT,CONSERVATION,ADVERTISING,,,,,,,,0,,0,34729,3
WATER MANAGEMENT,CONSERVATION,GENERAL & ADMINISTRATIVE,,,,,,,,0,,0,162,3
WATER MANAGEMENT,CONSERVATION,CONTINGENCIES,,,,,,,,0,,0,0,3
WATER MANAGEMENT,CONSERVATION,FURNITURE & EQUIPMENT,,,,,,,,0,,0,0,3
WATER MANAGEMENT,CONSERVATION  Total,,,,,,,,,0,,14016,376999,2
WATER MANAGEMENT,IWC,FULL TIME PERSONNEL,,,,,,,,0,,1210,149812,3
WATER MANAGEMENT,IWC,PART-TIME PERSONNEL,,,,,,,,0,,0,0,3
WATER MANAGEMENT,IWC,OVERTIME,,,,,,,,0,,0,0,3
WATER MANAGEMENT,IWC,SHIFT DIFFERENTIAL,,,,,,,,0,,0,0,3
WATER MANAGEMENT,IWC,LONGEVITY,,,,,,,,0,,0,0,3
WATER MANAGEMENT,IWC,ACCRUED VACATION PAY ADJUSTMEN,,,,,,,,0,,14181,1717,3
WATER MANAGEMENT,IWC,CONTRACTUAL PERSONAL SERVICES,,,,,,,,0,,0,0,3
WATER MANAGEMENT,IWC,FICA EXPENSE,,,,,,,,0,,0,8377,3
WATER MANAGEMENT,IWC,MEDICARE EXPENSE,,,,,,,,0,,0,1959,3
WATER MANAGEMENT,IWC,LIFE INSURANCE,,,,,,,,0,,0,266,3
WATER MANAGEMENT,IWC,DENTAL INSURANCE PREMIUM,,,,,,,,0,,0,1292,3
WATER MANAGEMENT,IWC,MENTAL HEALTH INSURANCE PREMIU,,,,,,,,0,,0,0,3
WATER MANAGEMENT,IWC,HEALTH INSURANCE,,,,,,,,0,,0,0,3
WATER MANAGEMENT,IWC,WELLPATH CITY SUPPLEMENT,,,,,,,,0,,0,0,3
WATER MANAGEMENT,IWC,WELLPATH PREMIUM REGULAR EMPLO,,,,,,,,0,,0,0,3
WATER MANAGEMENT,IWC,ICMA RET HEALTH SAVINGS PLAN,,,,,,,,0,,0,622,3
WATER MANAGEMENT,IWC,BC/BS HEALTH INS - CITY,,,,,,,,0,,0,29227,3
WATER MANAGEMENT,IWC,RETIREMENT CONTRIBUTIONS-LGERS,,,,,,,,0,,0,9898,3
WATER MANAGEMENT,IWC,NON-LAW ENFORCEMENT 401-K,,,,,,,,0,,0,7420,3
WATER MANAGEMENT,IWC,OTHER EMPLOYEE BENEFITS,,,,,,,,0,,2761,311,3
WATER MANAGEMENT,IWC,CELLPHONE,,,,,,,,0,,0,0,3
WATER MANAGEMENT,IWC,OFFICE SUPPLIES,,,,,,,,0,,0,1122,3
WATER MANAGEMENT,IWC,POSTAGE,,,,,,,,0,,0,22,3
WATER MANAGEMENT,IWC,PRINTING & DUPLICATION,,,,,,,,0,,0,49,3
WATER MANAGEMENT,IWC,PRINTING-INTERNAL SERVICES,,,,,,,,0,,0,1958,3
WATER MANAGEMENT,IWC,SANITATION & CLEANING MATERIAL,,,,,,,,0,,0,0,3
WATER MANAGEMENT,IWC,CHEMICALS,,,,,,,,0,,0,0,3
WATER MANAGEMENT,IWC,SPECIALIZED DEPARTMENT SUPPLIE,,,,,,,,0,,0,25816,3
WATER MANAGEMENT,IWC,LABORATORY SUPPLIES,,,,,,,,0,,0,0,3
WATER MANAGEMENT,IWC,SMALL HAND TOOLS,,,,,,,,0,,0,353,3
WATER MANAGEMENT,IWC,UNIFORMS & CLOTHING PURCHASES,,,,,,,,0,,0,0,3
WATER MANAGEMENT,IWC,UNIFORMS & LAUNDRY SERVICES,,,,,,,,0,,0,1263,3
WATER MANAGEMENT,IWC,SAFETY SHOES,,,,,,,,0,,0,492,3
WATER MANAGEMENT,IWC,OTHER MATERIALS,,,,,,,,0,,0,0,3
WATER MANAGEMENT,IWC,COMMUNICATIONS,,,,,,,,0,,0,0,3
WATER MANAGEMENT,IWC,LOCAL TELEPHONE SERVICE,,,,,,,,0,,0,0,3
WATER MANAGEMENT,IWC,LONG DISTANCE TELEPHONE SERVIC,,,,,,,,0,,0,0,3
WATER MANAGEMENT,IWC,TELEPHONE SYSTEM MODIFICATION,,,,,,,,0,,0,0,3
WATER MANAGEMENT,IWC,CELLULAR PHONE,,,,,,,,0,,0,1388,3
WATER MANAGEMENT,IWC,INTERNET ACCESS,,,,,,,,0,,0,0,3
WATER MANAGEMENT,IWC,IPT TELEPHONE CHARGES,,,,,,,,0,,0,0,3
WATER MANAGEMENT,IWC,ELECTRICITY,,,,,,,,0,,0,0,3
WATER MANAGEMENT,IWC,LANDFILL CHARGES,,,,,,,,0,,0,0,3
WATER MANAGEMENT,IWC,STATIONARY CONTAINER FEES,,,,,,,,0,,0,0,3
WATER MANAGEMENT,IWC,NATURAL GAS,,,,,,,,0,,0,0,3
WATER MANAGEMENT,IWC,STORM WATER RUN-OFF,,,,,,,,0,,0,0,3
WATER MANAGEMENT,IWC,FUEL OIL,,,,,,,,0,,0,0,3
WATER MANAGEMENT,IWC,GASOLINE,,,,,,,,0,,470,1892,3
WATER MANAGEMENT,IWC,AUTOMOTIVE & VEHICLE MAINTENAN,,,,,,,,0,,471,2465,3
WATER MANAGEMENT,IWC,INTERNAL SERVICES,,,,,,,,0,,0,0,3
WATER MANAGEMENT,IWC,MACHINERY & EQUIPMENT MAINTENA,,,,,,,,0,,0,0,3
WATER MANAGEMENT,IWC,EQUIPMENT MAINTENANCE & SERVIC,,,,,,,,0,,0,0,3
WATER MANAGEMENT,IWC,FACILITIES & GROUNDS MAINTENAN,,,,,,,,0,,0,0,3
WATER MANAGEMENT,IWC,GROUNDS MAINTENANCE,,,,,,,,0,,0,0,3
WATER MANAGEMENT,IWC,MAINTENANCE & REPAIR MATERIALS,,,,,,,,0,,0,0,3
WATER MANAGEMENT,IWC,BUILDING MAINTENANCE,,,,,,,,0,,0,0,3
WATER MANAGEMENT,IWC,TRAVEL,,,,,,,,0,,0,5,3
WATER MANAGEMENT,IWC,TRAINING & RELATED TRAVEL,,,,,,,,0,,0,3246,3
WATER MANAGEMENT,IWC,DUES & PROFESSIONAL MEMBERSHIP,,,,,,,,0,,0,284,3
WATER MANAGEMENT,IWC,SUBSCRIPTIONS,,,,,,,,0,,0,0,3
WATER MANAGEMENT,IWC,PROFESSIONAL SERVICES,,,,,,,,0,,,0,3
WATER MANAGEMENT,IWC,DISCOUNTS - EARNED,,,,,,,,0,,0,0,3
WATER MANAGEMENT,IWC,NON-FIXED ASSET EQUIPMENT,,,,,,,,0,,0,2386,3
WATER MANAGEMENT,IWC,NON-FIXED ASSET COMPUTER SOFTW,,,,,,,,0,,0,0,3
WATER MANAGEMENT,IWC,SPECIAL CONTRACTUAL SERVICES,,,,,,,,0,,0,0,3
WATER MANAGEMENT,IWC,TOILET REBATE PROGRAM,,,,,,,,0,,0,0,3
WATER MANAGEMENT,IWC,ADVERTISING,,,,,,,,0,,0,32763,3
WATER MANAGEMENT,IWC,GENERAL & ADMINISTRATIVE,,,,,,,,0,,0,220,3
WATER MANAGEMENT,IWC,CONTINGENCIES,,,,,,,,0,,0,0,3
WATER MANAGEMENT,IWC,FURNITURE & EQUIPMENT,,,,,,,,0,,0,6840,3
WATER MANAGEMENT,IWC  Total,,,,,,,,,0,,19093,293463,2
WATER MANAGEMENT,CCC,FULL TIME PERSONNEL,,,,,,,,0,,1583,248835,3
WATER MANAGEMENT,CCC,PART-TIME PERSONNEL,,,,,,,,0,,0,0,3
WATER MANAGEMENT,CCC,OVERTIME,,,,,,,,0,,0,0,3
WATER MANAGEMENT,CCC,SHIFT DIFFERENTIAL,,,,,,,,0,,0,0,3
WATER MANAGEMENT,CCC,LONGEVITY,,,,,,,,0,,0,0,3
WATER MANAGEMENT,CCC,ACCRUED VACATION PAY ADJUSTMEN,,,,,,,,0,,11887,3085,3
WATER MANAGEMENT,CCC,CONTRACTUAL PERSONAL SERVICES,,,,,,,,0,,0,27390,3
WATER MANAGEMENT,CCC,FICA EXPENSE,,,,,,,,0,,0,14824,3
WATER MANAGEMENT,CCC,MEDICARE EXPENSE,,,,,,,,0,,0,3467,3
WATER MANAGEMENT,CCC,LIFE INSURANCE,,,,,,,,0,,0,466,3
WATER MANAGEMENT,CCC,DENTAL INSURANCE PREMIUM,,,,,,,,0,,0,1513,3
WATER MANAGEMENT,CCC,MENTAL HEALTH INSURANCE PREMIU,,,,,,,,0,,0,0,3
WATER MANAGEMENT,CCC,HEALTH INSURANCE,,,,,,,,0,,0,0,3
WATER MANAGEMENT,CCC,WELLPATH CITY SUPPLEMENT,,,,,,,,0,,0,0,3
WATER MANAGEMENT,CCC,WELLPATH PREMIUM REGULAR EMPLO,,,,,,,,0,,0,0,3
WATER MANAGEMENT,CCC,ICMA RET HEALTH SAVINGS PLAN,,,,,,,,0,,0,2275,3
WATER MANAGEMENT,CCC,BC/BS HEALTH INS - CITY,,,,,,,,0,,0,34011,3
WATER MANAGEMENT,CCC,RETIREMENT CONTRIBUTIONS-LGERS,,,,,,,,0,,0,16478,3
WATER MANAGEMENT,CCC,NON-LAW ENFORCEMENT 401-K,,,,,,,,0,,0,12352,3
WATER MANAGEMENT,CCC,OTHER EMPLOYEE BENEFITS,,,,,,,,0,,2314,578,3
WATER MANAGEMENT,CCC,CELLPHONE,,,,,,,,0,,0,0,3
WATER MANAGEMENT,CCC,OFFICE SUPPLIES,,,,,,,,0,,0,1552,3
WATER MANAGEMENT,CCC,POSTAGE,,,,,,,,0,,0,1122,3
WATER MANAGEMENT,CCC,PRINTING & DUPLICATION,,,,,,,,0,,0,0,3
WATER MANAGEMENT,CCC,PRINTING-INTERNAL SERVICES,,,,,,,,0,,0,626,3
WATER MANAGEMENT,CCC,SANITATION & CLEANING MATERIAL,,,,,,,,0,,0,0,3
WATER MANAGEMENT,CCC,CHEMICALS,,,,,,,,0,,0,0,3
WATER MANAGEMENT,CCC,SPECIALIZED DEPARTMENT SUPPLIE,,,,,,,,0,,0,559,3
WATER MANAGEMENT,CCC,LABORATORY SUPPLIES,,,,,,,,0,,0,0,3
WATER MANAGEMENT,CCC,SMALL HAND TOOLS,,,,,,,,0,,0,202,3
WATER MANAGEMENT,CCC,UNIFORMS & CLOTHING PURCHASES,,,,,,,,0,,0,0,3
WATER MANAGEMENT,CCC,UNIFORMS & LAUNDRY SERVICES,,,,,,,,0,,0,187,3
WATER MANAGEMENT,CCC,SAFETY SHOES,,,,,,,,0,,0,379,3
WATER MANAGEMENT,CCC,OTHER MATERIALS,,,,,,,,0,,0,0,3
WATER MANAGEMENT,CCC,COMMUNICATIONS,,,,,,,,0,,0,0,3
WATER MANAGEMENT,CCC,LOCAL TELEPHONE SERVICE,,,,,,,,0,,0,0,3
WATER MANAGEMENT,CCC,LONG DISTANCE TELEPHONE SERVIC,,,,,,,,0,,0,0,3
WATER MANAGEMENT,CCC,TELEPHONE SYSTEM MODIFICATION,,,,,,,,0,,0,0,3
WATER MANAGEMENT,CCC,CELLULAR PHONE,,,,,,,,0,,0,1370,3
WATER MANAGEMENT,CCC,INTERNET ACCESS,,,,,,,,0,,0,722,3
WATER MANAGEMENT,CCC,IPT TELEPHONE CHARGES,,,,,,,,0,,0,0,3
WATER MANAGEMENT,CCC,ELECTRICITY,,,,,,,,0,,0,0,3
WATER MANAGEMENT,CCC,LANDFILL CHARGES,,,,,,,,0,,0,0,3
WATER MANAGEMENT,CCC,STATIONARY CONTAINER FEES,,,,,,,,0,,0,0,3
WATER MANAGEMENT,CCC,NATURAL GAS,,,,,,,,0,,0,0,3
WATER MANAGEMENT,CCC,STORM WATER RUN-OFF,,,,,,,,0,,0,0,3
WATER MANAGEMENT,CCC,FUEL OIL,,,,,,,,0,,0,0,3
WATER MANAGEMENT,CCC,GASOLINE,,,,,,,,0,,427,1492,3
WATER MANAGEMENT,CCC,AUTOMOTIVE & VEHICLE MAINTENAN,,,,,,,,0,,693,955,3
WATER MANAGEMENT,CCC,INTERNAL SERVICES,,,,,,,,0,,0,0,3
WATER MANAGEMENT,CCC,MACHINERY & EQUIPMENT MAINTENA,,,,,,,,0,,0,0,3
WATER MANAGEMENT,CCC,EQUIPMENT MAINTENANCE & SERVIC,,,,,,,,0,,0,2222,3
WATER MANAGEMENT,CCC,FACILITIES & GROUNDS MAINTENAN,,,,,,,,0,,0,0,3
WATER MANAGEMENT,CCC,GROUNDS MAINTENANCE,,,,,,,,0,,0,0,3
WATER MANAGEMENT,CCC,MAINTENANCE & REPAIR MATERIALS,,,,,,,,0,,0,0,3
WATER MANAGEMENT,CCC,BUILDING MAINTENANCE,,,,,,,,0,,0,11025,3
WATER MANAGEMENT,CCC,TRAVEL,,,,,,,,0,,0,179,3
WATER MANAGEMENT,CCC,TRAINING & RELATED TRAVEL,,,,,,,,0,,0,1593,3
WATER MANAGEMENT,CCC,DUES & PROFESSIONAL MEMBERSHIP,,,,,,,,0,,0,602,3
WATER MANAGEMENT,CCC,SUBSCRIPTIONS,,,,,,,,0,,0,851,3
WATER MANAGEMENT,CCC,DISCOUNTS - EARNED,,,,,,,,0,,0,0,3
WATER MANAGEMENT,CCC,NON-FIXED ASSET EQUIPMENT,,,,,,,,0,,0,583,3
WATER MANAGEMENT,CCC,NON-FIXED ASSET COMPUTER SOFTW,,,,,,,,0,,0,0,3
WATER MANAGEMENT,CCC,SPECIAL CONTRACTUAL SERVICES,,,,,,,,0,,0,44257,3
WATER MANAGEMENT,CCC,TOILET REBATE PROGRAM,,,,,,,,0,,0,0,3
WATER MANAGEMENT,CCC,ADVERTISING,,,,,,,,0,,0,0,3
WATER MANAGEMENT,CCC,GENERAL & ADMINISTRATIVE,,,,,,,,0,,0,1961,3
WATER MANAGEMENT,CCC,CONTINGENCIES,,,,,,,,0,,0,0,3
WATER MANAGEMENT,CCC,FURNITURE & EQUIPMENT,,,,,,,,0,,0,0,3
WATER MANAGEMENT,CCC  Total,,,,,,,,,0,,16904,437715,2
WATER MANAGEMENT,WM-FACILITIES/PUMP STATION MAN,FULL TIME PERSONNEL,,,,,,1760846,1871511,1887520,1885050,1943836,2104674,3
WATER MANAGEMENT,WM-FACILITIES/PUMP STATION MAN,PART-TIME PERSONNEL,,,,,,22563,22079,10296,0,0,0,3
WATER MANAGEMENT,WM-FACILITIES/PUMP STATION MAN,OVERTIME,,,,,,11925,9743,18966,56582,37700,42009,3
WATER MANAGEMENT,WM-FACILITIES/PUMP STATION MAN,LONGEVITY,,,,,,0,0,0,0,0,0,3
WATER MANAGEMENT,WM-FACILITIES/PUMP STATION MAN,ACCRUED VACATION PAY ADJUSTMEN,,,,,,7750,15658,-5378,2083,4993,28204,3
WATER MANAGEMENT,WM-FACILITIES/PUMP STATION MAN,CONTRACTUAL PERSONAL SERVICES,,,,,,108272,129050,58066,4232,69953,40805,3
WATER MANAGEMENT,WM-FACILITIES/PUMP STATION MAN,FICA EXPENSE,,,,,,103690,114960,113130,112851,114733,123551,3
WATER MANAGEMENT,WM-FACILITIES/PUMP STATION MAN,MEDICARE EXPENSE,,,,,,24249,26886,26457,26393,26832,28895,3
WATER MANAGEMENT,WM-FACILITIES/PUMP STATION MAN,LIFE INSURANCE,,,,,,3825,4064,3851,3629,3634,3923,3
WATER MANAGEMENT,WM-FACILITIES/PUMP STATION MAN,DENTAL INSURANCE PREMIUM,,,,,,11775,14434,16076,16410,17529,19888,3
WATER MANAGEMENT,WM-FACILITIES/PUMP STATION MAN,ICMA RET HEALTH SAVINGS PLAN,,,,,,16625,18025,19465,21132,22922,23959,3
WATER MANAGEMENT,WM-FACILITIES/PUMP STATION MAN,BC/BS HEALTH INS - CITY,,,,,,319516,361257,374918,361416,358867,396615,3
WATER MANAGEMENT,WM-FACILITIES/PUMP STATION MAN,RETIREMENT CONTRIBUTIONS-LGERS,,,,,,112510,134786,131154,138293,140081,141731,3
WATER MANAGEMENT,WM-FACILITIES/PUMP STATION MAN,NON-LAW ENFORCEMENT 401-K,,,,,,53155,78364,87566,88022,89161,106245,3
WATER MANAGEMENT,WM-FACILITIES/PUMP STATION MAN,OTHER EMPLOYEE BENEFITS,,,,,,2842,3123,-980,1129,1248,5276,3
WATER MANAGEMENT,WM-FACILITIES/PUMP STATION MAN,CELLPHONE,,,,,,2640,3210,3390,3510,3300,3090,3
WATER MANAGEMENT,WM-FACILITIES/PUMP STATION MAN,OFFICE SUPPLIES,,,,,,2718,2292,2207,4896,1814,3254,3
WATER MANAGEMENT,WM-FACILITIES/PUMP STATION MAN,POSTAGE,,,,,,43,1,6,74,37,0,3
WATER MANAGEMENT,WM-FACILITIES/PUMP STATION MAN,PRINTING & DUPLICATION,,,,,,0,0,0,0,0,0,3
WATER MANAGEMENT,WM-FACILITIES/PUMP STATION MAN,PRINTING-INTERNAL SERVICES,,,,,,2645,2391,1127,2163,4488,3780,3
WATER MANAGEMENT,WM-FACILITIES/PUMP STATION MAN,SANITATION & CLEANING MATERIAL,,,,,,2688,5177,7219,7557,8704,6559,3
WATER MANAGEMENT,WM-FACILITIES/PUMP STATION MAN,CHEMICALS,,,,,,139208,76259,86757,69856,63392,63229,3
WATER MANAGEMENT,WM-FACILITIES/PUMP STATION MAN,SPECIALIZED DEPARTMENT SUPPLIE,,,,,,5179,7018,26414,9294,21124,13077,3
WATER MANAGEMENT,WM-FACILITIES/PUMP STATION MAN,SMALL HAND TOOLS,,,,,,23209,17340,37275,40942,37527,22748,3
WATER MANAGEMENT,WM-FACILITIES/PUMP STATION MAN,UNIFORMS & LAUNDRY SERVICES,,,,,,17933,22558,17582,18706,22306,24599,3
WATER MANAGEMENT,WM-FACILITIES/PUMP STATION MAN,SAFETY SHOES,,,,,,4485,5298,5061,5355,5101,5828,3
WATER MANAGEMENT,WM-FACILITIES/PUMP STATION MAN,OTHER MATERIALS,,,,,,0,60,0,0,0,0,3
WATER MANAGEMENT,WM-FACILITIES/PUMP STATION MAN,EQUIPMENT RENTALS,,,,,,0,0,0,0,0,0,3
WATER MANAGEMENT,WM-FACILITIES/PUMP STATION MAN,LOCAL TELEPHONE SERVICE,,,,,,34679,24710,27801,28494,31087,31386,3
WATER MANAGEMENT,WM-FACILITIES/PUMP STATION MAN,LONG DISTANCE TELEPHONE SERVIC,,,,,,0,0,0,0,0,0,3
WATER MANAGEMENT,WM-FACILITIES/PUMP STATION MAN,CELLULAR PHONE,,,,,,1623,1259,4829,16362,16177,4658,3
WATER MANAGEMENT,WM-FACILITIES/PUMP STATION MAN,IPT TELEPHONE CHARGES,,,,,,13248,0,0,0,0,0,3
WATER MANAGEMENT,WM-FACILITIES/PUMP STATION MAN,ELECTRICITY,,,,,,327263,327922,349552,387666,391735,394472,3
WATER MANAGEMENT,WM-FACILITIES/PUMP STATION MAN,LANDFILL CHARGES,,,,,,505,330,2011,46,57,41,3
WATER MANAGEMENT,WM-FACILITIES/PUMP STATION MAN,STATIONARY CONTAINER FEES,,,,,,0,0,0,0,0,0,3
WATER MANAGEMENT,WM-FACILITIES/PUMP STATION MAN,NATURAL GAS,,,,,,252,208,228,239,292,264,3
WATER MANAGEMENT,WM-FACILITIES/PUMP STATION MAN,WATER,,,,,,3639,-17270,2968,3135,3258,3708,3
WATER MANAGEMENT,WM-FACILITIES/PUMP STATION MAN,STORM WATER RUN-OFF,,,,,,6765,7401,8187,8817,9477,9477,3
WATER MANAGEMENT,WM-FACILITIES/PUMP STATION MAN,FUEL OIL,,,,,,4109,0,0,0,0,0,3
WATER MANAGEMENT,WM-FACILITIES/PUMP STATION MAN,GASOLINE,,,,,,66796,84928,81238,73016,49360,41957,3
WATER MANAGEMENT,WM-FACILITIES/PUMP STATION MAN,DIESEL OIL,,,,,,16952,25271,28876,24071,15548,10228,3
WATER MANAGEMENT,WM-FACILITIES/PUMP STATION MAN,AUTOMOTIVE & VEHICLE MAINTENAN,,,,,,42335,42106,39910,27093,46644,62670,3
WATER MANAGEMENT,WM-FACILITIES/PUMP STATION MAN,MACHINERY & EQUIPMENT MAINTENA,,,,,,204093,103012,199565,138320,369094,215944,3
WATER MANAGEMENT,WM-FACILITIES/PUMP STATION MAN,EQUIPMENT MAINTENANCE & SERVIC,,,,,,204,0,0,0,0,0,3
WATER MANAGEMENT,WM-FACILITIES/PUMP STATION MAN,FACILITIES & GROUNDS MAINTENAN,,,,,,204363,5200,0,0,18,360,3
WATER MANAGEMENT,WM-FACILITIES/PUMP STATION MAN,GROUNDS MAINTENANCE,,,,,,0,23669,45257,29309,21506,30702,3
WATER MANAGEMENT,WM-FACILITIES/PUMP STATION MAN,MAINTENANCE & REPAIR MATERIALS,,,,,,0,304,0,0,0,0,3
WATER MANAGEMENT,WM-FACILITIES/PUMP STATION MAN,BUILDING MAINTENANCE,,,,,,0,138817,150557,169713,136451,117569,3
WATER MANAGEMENT,WM-FACILITIES/PUMP STATION MAN,INFRASTRUCTURE MAINTENANCE,,,,,,0,0,864,1296,1188,1404,3
WATER MANAGEMENT,WM-FACILITIES/PUMP STATION MAN,TRAVEL,,,,,,808,0,429,1045,1795,190,3
WATER MANAGEMENT,WM-FACILITIES/PUMP STATION MAN,TRAINING & RELATED TRAVEL,,,,,,18765,15206,19069,30906,36708,35443,3
WATER MANAGEMENT,WM-FACILITIES/PUMP STATION MAN,DUES & PROFESSIONAL MEMBERSHIP,,,,,,590,2019,4194,4661,5707,5495,3
WATER MANAGEMENT,WM-FACILITIES/PUMP STATION MAN,NON-FIXED ASSET EQUIPMENT,,,,,,28305,23259,27707,49286,41083,28329,3
WATER MANAGEMENT,WM-FACILITIES/PUMP STATION MAN,NON-FIXED ASSET COMPUTER SOFTW,,,,,,0,0,0,590,0,28000,3
WATER MANAGEMENT,WM-FACILITIES/PUMP STATION MAN,SPECIAL CONTRACTUAL SERVICES,,,,,,0,0,0,2249,166,138062,3
WATER MANAGEMENT,WM-FACILITIES/PUMP STATION MAN,OTHER OPERATING COSTS,,,,,,0,0,0,0,295,0,3
WATER MANAGEMENT,WM-FACILITIES/PUMP STATION MAN,ADVERTISING,,,,,,100,4649,7746,5267,2978,1904,3
WATER MANAGEMENT,WM-FACILITIES/PUMP STATION MAN,GENERAL & ADMINISTRATIVE,,,,,,873,2573,254,912,1049,1897,3
WATER MANAGEMENT,WM-FACILITIES/PUMP STATION MAN,FURNITURE & EQUIPMENT,,,,,,6125,54334,111239,0,0,68746,3
WATER MANAGEMENT,WM-FACILITIES/PUMP STATION MAN  Total,,,,,,,3742684,3815450,4040626,3882222,4181027,4462583,2
WATER MANAGEMENT,WATER & SEWER MAINT/ENGINEERIN,POSTAGE,,,,,,0,0,6,0,0,0,3
WATER MANAGEMENT,WATER & SEWER MAINT/ENGINEERIN,PRINTING-INTERNAL SERVICES,,,,,,0,0,0,0,0,0,3
WATER MANAGEMENT,WATER & SEWER MAINT/ENGINEERIN,TRAINING & RELATED TRAVEL,,,,,,0,2,0,0,0,0,3
WATER MANAGEMENT,WATER & SEWER MAINT/ENGINEERIN  Total,,,,,,,0,2,6,0,0,0,2
